cohort_month,acquisition_source,month_number,active_users,cohort_size,retention_percentage
2021-06-01,Facebook,43,1,40,2.5
2021-06-01,Facebook,44,1,40,2.5
2021-06-01,Facebook,45,1,40,2.5
2021-06-01,Facebook,46,1,40,2.5
2021-06-01,Facebook,47,1,40,2.5
2021-06-01,Facebook,53,1,40,2.5
2021-06-01,Organic,0,14,14,100.0
2021-06-01,Organic,3,1,14,7.14
2021-06-01,Organic,10,2,14,14.29
2021-06-01,Organic,17,1,14,7.14
2021-06-01,Organic,20,1,14,7.14
2021-06-01,Organic,24,1,14,7.14
2021-06-01,Organic,27,1,14,7.14
2021-06-01,Organic,29,1,14,7.14
2021-06-01,Organic,32,1,14,7.14
2021-06-01,Organic,42,1,14,7.14
2021-06-01,Organic,55,1,14,7.14
2021-06-01,Organic,57,1,14,7.14
2021-06-01,YouTube,0,39,39,100.0
2021-06-01,YouTube,1,1,39,2.56
2021-06-01,YouTube,4,1,39,2.56
2021-06-01,YouTube,5,1,39,2.56
2021-06-01,YouTube,6,1,39,2.56
2021-06-01,YouTube,9,2,39,5.13
2021-06-01,YouTube,12,1,39,2.56
2021-06-01,YouTube,13,1,39,2.56
2021-06-01,YouTube,14,1,39,2.56
2021-06-01,YouTube,17,1,39,2.56
2021-06-01,YouTube,18,1,39,2.56
2021-06-01,YouTube,20,1,39,2.56
2021-06-01,YouTube,28,1,39,2.56
2021-06-01,YouTube,32,1,39,2.56
2021-06-01,YouTube,34,1,39,2.56
2021-06-01,YouTube,37,1,39,2.56
2021-06-01,YouTube,38,2,39,5.13
2021-06-01,YouTube,39,1,39,2.56
2021-06-01,YouTube,40,1,39,2.56
2021-06-01,YouTube,42,1,39,2.56
2021-06-01,YouTube,44,1,39,2.56
2021-06-01,YouTube,46,1,39,2.56
2021-06-01,YouTube,47,1,39,2.56
2021-06-01,YouTube,51,1,39,2.56
2021-06-01,YouTube,53,2,39,5.13
2021-06-01,YouTube,57,1,39,2.56
2021-06-01,YouTube,59,1,39,2.56
2021-07-01,Adwords,0,111,111,100.0
2021-07-01,Adwords,2,1,111,0.9
2021-07-01,Adwords,3,2,111,1.8
2021-07-01,Adwords,4,1,111,0.9
2021-07-01,Adwords,5,1,111,0.9
2021-07-01,Adwords,7,2,111,1.8
2021-07-01,Adwords,8,3,111,2.7
2021-07-01,Adwords,10,1,111,0.9
2021-07-01,Adwords,11,2,111,1.8
2021-07-01,Adwords,12,1,111,0.9
2021-07-01,Adwords,13,1,111,0.9
2021-07-01,Adwords,14,1,111,0.9
2021-07-01,Adwords,15,1,111,0.9
2021-07-01,Adwords,16,1,111,0.9
2021-07-01,Adwords,18,1,111,0.9
2021-07-01,Adwords,20,2,111,1.8
2021-07-01,Adwords,21,1,111,0.9
2021-07-01,Adwords,22,1,111,0.9
2021-07-01,Adwords,23,1,111,0.9
2021-07-01,Adwords,24,1,111,0.9
2021-07-01,Adwords,25,1,111,0.9
2021-07-01,Adwords,26,1,111,0.9
2021-07-01,Adwords,27,1,111,0.9
2021-07-01,Adwords,28,2,111,1.8
2021-07-01,Adwords,29,5,111,4.5
2021-07-01,Adwords,31,2,111,1.8
2021-07-01,Adwords,32,1,111,0.9
2021-07-01,Adwords,33,2,111,1.8
2021-07-01,Adwords,34,1,111,0.9
2021-07-01,Adwords,36,1,111,0.9
2021-07-01,Adwords,38,1,111,0.9
2021-07-01,Adwords,39,3,111,2.7
2021-07-01,Adwords,40,2,111,1.8
2021-07-01,Adwords,41,2,111,1.8
2021-07-01,Adwords,42,2,111,1.8
2021-07-01,Adwords,44,1,111,0.9
2021-07-01,Adwords,45,2,111,1.8
2021-07-01,Adwords,46,2,111,1.8
2021-07-01,Adwords,47,1,111,0.9
2021-07-01,Adwords,51,1,111,0.9
2021-07-01,Adwords,52,1,111,0.9
2021-07-01,Adwords,53,2,111,1.8
2021-07-01,Adwords,58,1,111,0.9
2021-07-01,Email,0,193,193,100.0
2021-07-01,Email,1,3,193,1.55
2021-07-01,Email,2,2,193,1.04
2021-07-01,Email,4,4,193,2.07
2021-07-01,Email,7,1,193,0.52
2021-07-01,Email,9,1,193,0.52
2021-07-01,Email,10,3,193,1.55
2021-07-01,Email,11,2,193,1.04
2021-07-01,Email,13,4,193,2.07
2021-07-01,Email,14,5,193,2.59
2021-07-01,Email,15,1,193,0.52
2021-07-01,Email,16,1,193,0.52
2021-07-01,Email,17,3,193,1.55
2021-07-01,Email,18,1,193,0.52
2021-07-01,Email,19,3,193,1.55
2021-07-01,Email,20,2,193,1.04
2021-07-01,Email,22,3,193,1.55
2021-07-01,Email,23,4,193,2.07
2021-07-01,Email,24,3,193,1.55
2021-07-01,Email,25,3,193,1.55
2021-07-01,Email,26,3,193,1.55
2021-07-01,Email,27,1,193,0.52
2021-07-01,Email,28,1,193,0.52
2021-07-01,Email,29,2,193,1.04
2021-07-01,Email,30,2,193,1.04
2021-07-01,Email,31,4,193,2.07
2021-07-01,Email,32,3,193,1.55
2021-07-01,Email,33,1,193,0.52
2021-07-01,Email,34,2,193,1.04
2021-07-01,Email,35,2,193,1.04
2021-07-01,Email,36,2,193,1.04
2021-07-01,Email,37,3,193,1.55
2021-07-01,Email,38,2,193,1.04
2021-07-01,Email,39,5,193,2.59
2021-07-01,Email,40,4,193,2.07
2021-07-01,Email,41,2,193,1.04
2021-07-01,Email,42,1,193,0.52
2021-07-01,Email,43,2,193,1.04
2021-07-01,Email,44,4,193,2.07
2021-07-01,Email,45,2,193,1.04
2021-07-01,Email,46,1,193,0.52
2021-07-01,Email,47,3,193,1.55
2021-07-01,Email,48,1,193,0.52
2021-07-01,Email,49,5,193,2.59
2021-07-01,Email,50,2,193,1.04
2021-07-01,Email,52,4,193,2.07
2021-07-01,Email,53,1,193,0.52
2021-07-01,Email,54,2,193,1.04
2021-07-01,Email,55,4,193,2.07
2021-07-01,Email,56,1,193,0.52
2021-07-01,Email,57,3,193,1.55
2021-07-01,Email,58,1,193,0.52
2021-07-01,Facebook,0,32,32,100.0
2021-07-01,Facebook,2,1,32,3.13
2021-07-01,Facebook,6,1,32,3.13
2021-07-01,Facebook,8,1,32,3.13
2021-07-01,Facebook,10,1,32,3.13
2021-07-01,Facebook,12,3,32,9.38
2021-07-01,Facebook,21,2,32,6.25
2021-07-01,Facebook,22,1,32,3.13
2021-07-01,Facebook,24,1,32,3.13
2021-07-01,Facebook,25,1,32,3.13
2021-07-01,Facebook,26,2,32,6.25
2021-07-01,Facebook,33,2,32,6.25
2021-07-01,Facebook,34,1,32,3.13
2021-07-01,Facebook,38,2,32,6.25
2021-07-01,Facebook,42,1,32,3.13
2021-07-01,Facebook,44,1,32,3.13
2021-07-01,Facebook,49,2,32,6.25
2021-07-01,Facebook,50,1,32,3.13
2021-07-01,Facebook,53,1,32,3.13
2021-07-01,Facebook,54,1,32,3.13
2021-07-01,Facebook,58,1,32,3.13
2021-07-01,Organic,0,24,24,100.0
2021-07-01,Organic,1,1,24,4.17
2021-07-01,Organic,8,2,24,8.33
2021-07-01,Organic,12,1,24,4.17
2021-07-01,Organic,14,1,24,4.17
2021-07-01,Organic,18,1,24,4.17
2021-07-01,Organic,19,1,24,4.17
2021-07-01,Organic,21,1,24,4.17
2021-07-01,Organic,28,1,24,4.17
2021-07-01,Organic,32,1,24,4.17
2021-07-01,Organic,37,1,24,4.17
2021-07-01,Organic,38,1,24,4.17
2021-07-01,Organic,39,1,24,4.17
2021-07-01,Organic,42,1,24,4.17
2021-07-01,Organic,46,1,24,4.17
2021-07-01,Organic,51,1,24,4.17
2021-07-01,Organic,56,1,24,4.17
2021-07-01,Organic,57,1,24,4.17
2021-07-01,YouTube,0,55,55,100.0
2021-07-01,YouTube,1,1,55,1.82
2021-07-01,YouTube,2,1,55,1.82
2021-07-01,YouTube,3,2,55,3.64
2021-07-01,YouTube,4,1,55,1.82
2021-07-01,YouTube,8,1,55,1.82
2021-07-01,YouTube,13,1,55,1.82
2021-07-01,YouTube,15,1,55,1.82
2021-07-01,YouTube,17,1,55,1.82
2021-07-01,YouTube,21,1,55,1.82
2021-07-01,YouTube,23,1,55,1.82
2021-07-01,YouTube,24,1,55,1.82
2021-07-01,YouTube,29,1,55,1.82
2021-07-01,YouTube,32,2,55,3.64
2021-07-01,YouTube,34,1,55,1.82
2021-07-01,YouTube,35,1,55,1.82
2021-07-01,YouTube,37,2,55,3.64
2021-07-01,YouTube,43,1,55,1.82
2021-07-01,YouTube,46,1,55,1.82
2021-07-01,YouTube,51,1,55,1.82
2021-07-01,YouTube,53,1,55,1.82
2021-07-01,YouTube,54,1,55,1.82
2021-07-01,YouTube,55,2,55,3.64
2021-07-01,YouTube,57,1,55,1.82
2021-08-01,Adwords,0,110,110,100.0
2021-08-01,Adwords,1,2,110,1.82
2021-08-01,Adwords,5,1,110,0.91
2021-08-01,Adwords,7,2,110,1.82
2021-08-01,Adwords,8,1,110,0.91
2021-08-01,Adwords,10,2,110,1.82
2021-08-01,Adwords,13,1,110,0.91
2021-08-01,Adwords,14,2,110,1.82
2021-08-01,Adwords,15,1,110,0.91
2021-08-01,Adwords,16,3,110,2.73
2021-08-01,Adwords,17,1,110,0.91
2021-08-01,Adwords,18,1,110,0.91
2021-08-01,Adwords,19,1,110,0.91
2021-08-01,Adwords,20,1,110,0.91
2021-08-01,Adwords,21,1,110,0.91
2021-08-01,Adwords,22,1,110,0.91
2021-08-01,Adwords,25,1,110,0.91
2021-08-01,Adwords,26,2,110,1.82
2021-08-01,Adwords,30,2,110,1.82
2021-08-01,Adwords,32,1,110,0.91
2021-08-01,Adwords,33,3,110,2.73
2021-08-01,Adwords,34,2,110,1.82
2021-08-01,Adwords,37,2,110,1.82
2021-08-01,Adwords,39,3,110,2.73
2021-08-01,Adwords,40,1,110,0.91
2021-08-01,Adwords,41,1,110,0.91
2021-08-01,Adwords,42,2,110,1.82
2021-08-01,Adwords,43,2,110,1.82
2021-08-01,Adwords,44,5,110,4.55
2021-08-01,Adwords,49,1,110,0.91
2021-08-01,Adwords,50,1,110,0.91
2021-08-01,Adwords,51,3,110,2.73
2021-08-01,Adwords,52,1,110,0.91
2021-08-01,Adwords,53,2,110,1.82
2021-08-01,Adwords,55,1,110,0.91
2021-08-01,Adwords,56,1,110,0.91
2021-08-01,Email,0,161,161,100.0
2021-08-01,Email,1,2,161,1.24
2021-08-01,Email,2,3,161,1.86
2021-08-01,Email,3,1,161,0.62
2021-08-01,Email,4,3,161,1.86
2021-08-01,Email,6,2,161,1.24
2021-08-01,Email,8,2,161,1.24
2021-08-01,Email,9,2,161,1.24
2021-08-01,Email,10,2,161,1.24
2021-08-01,Email,11,1,161,0.62
2021-08-01,Email,12,4,161,2.48
2021-08-01,Email,14,2,161,1.24
2021-08-01,Email,15,1,161,0.62
2021-08-01,Email,16,3,161,1.86
2021-08-01,Email,18,3,161,1.86
2021-08-01,Email,19,1,161,0.62
2021-08-01,Email,20,1,161,0.62
2021-08-01,Email,21,1,161,0.62
2021-08-01,Email,23,1,161,0.62
2021-08-01,Email,24,2,161,1.24
2021-08-01,Email,25,1,161,0.62
2021-08-01,Email,26,2,161,1.24
2021-08-01,Email,27,1,161,0.62
2021-08-01,Email,28,2,161,1.24
2021-08-01,Email,29,1,161,0.62
2021-08-01,Email,30,2,161,1.24
2021-08-01,Email,31,2,161,1.24
2021-08-01,Email,32,2,161,1.24
2021-08-01,Email,33,3,161,1.86
2021-08-01,Email,34,2,161,1.24
2021-08-01,Email,35,2,161,1.24
2021-08-01,Email,37,1,161,0.62
2021-08-01,Email,38,2,161,1.24
2021-08-01,Email,40,2,161,1.24
2021-08-01,Email,41,1,161,0.62
2021-08-01,Email,47,2,161,1.24
2021-08-01,Email,48,4,161,2.48
2021-08-01,Email,49,2,161,1.24
2021-08-01,Email,50,4,161,2.48
2021-08-01,Email,51,3,161,1.86
2021-08-01,Email,52,2,161,1.24
2021-08-01,Email,53,1,161,0.62
2021-08-01,Email,55,4,161,2.48
2021-08-01,Email,57,3,161,1.86
2021-08-01,Facebook,0,32,32,100.0
2021-08-01,Facebook,5,1,32,3.13
2021-08-01,Facebook,7,1,32,3.13
2021-08-01,Facebook,8,1,32,3.13
2021-08-01,Facebook,12,1,32,3.13
2021-08-01,Facebook,15,1,32,3.13
2021-08-01,Facebook,19,1,32,3.13
2021-08-01,Facebook,24,1,32,3.13
2021-08-01,Facebook,29,1,32,3.13
2021-08-01,Facebook,33,1,32,3.13
2021-08-01,Facebook,36,1,32,3.13
2021-08-01,Facebook,39,1,32,3.13
2021-08-01,Facebook,44,1,32,3.13
2021-08-01,Facebook,48,1,32,3.13
2021-08-01,Facebook,51,1,32,3.13
2021-08-01,Facebook,52,1,32,3.13
2021-08-01,Facebook,56,1,32,3.13
2021-08-01,Organic,0,23,23,100.0
2021-08-01,Organic,15,1,23,4.35
2021-08-01,Organic,18,1,23,4.35
2021-08-01,Organic,20,1,23,4.35
2021-08-01,Organic,31,1,23,4.35
2021-08-01,Organic,35,2,23,8.7
2021-08-01,Organic,39,1,23,4.35
2021-08-01,Organic,40,2,23,8.7
2021-08-01,Organic,45,1,23,4.35
2021-08-01,Organic,53,1,23,4.35
2021-08-01,Organic,55,1,23,4.35
2021-08-01,YouTube,0,40,40,100.0
2021-08-01,YouTube,1,2,40,5.0
2021-08-01,YouTube,3,1,40,2.5
2021-08-01,YouTube,4,1,40,2.5
2021-08-01,YouTube,6,1,40,2.5
2021-08-01,YouTube,7,1,40,2.5
2021-08-01,YouTube,8,1,40,2.5
2021-08-01,YouTube,9,1,40,2.5
2021-08-01,YouTube,13,1,40,2.5
2021-08-01,YouTube,17,1,40,2.5
2021-08-01,YouTube,18,1,40,2.5
2021-08-01,YouTube,20,1,40,2.5
2021-08-01,YouTube,23,2,40,5.0
2021-08-01,YouTube,27,2,40,5.0
2021-08-01,YouTube,28,1,40,2.5
2021-08-01,YouTube,30,1,40,2.5
2021-08-01,YouTube,31,1,40,2.5
2021-08-01,YouTube,32,1,40,2.5
2021-08-01,YouTube,39,2,40,5.0
2021-08-01,YouTube,40,1,40,2.5
2021-08-01,YouTube,44,1,40,2.5
2021-08-01,YouTube,46,1,40,2.5
2021-08-01,YouTube,47,1,40,2.5
2021-08-01,YouTube,49,1,40,2.5
2021-08-01,YouTube,51,1,40,2.5
2021-08-01,YouTube,53,1,40,2.5
2021-09-01,Adwords,0,113,113,100.0
2021-09-01,Adwords,2,3,113,2.65
2021-09-01,Adwords,3,2,113,1.77
2021-09-01,Adwords,4,4,113,3.54
2021-09-01,Adwords,5,1,113,0.88
2021-09-01,Adwords,6,1,113,0.88
2021-09-01,Adwords,7,1,113,0.88
2021-09-01,Adwords,8,2,113,1.77
2021-09-01,Adwords,9,1,113,0.88
2021-09-01,Adwords,10,1,113,0.88
2021-09-01,Adwords,11,1,113,0.88
2021-09-01,Adwords,12,3,113,2.65
2021-09-01,Adwords,13,2,113,1.77
2021-09-01,Adwords,15,2,113,1.77
2021-09-01,Adwords,17,1,113,0.88
2021-09-01,Adwords,18,1,113,0.88
2021-09-01,Adwords,19,3,113,2.65
2021-09-01,Adwords,20,1,113,0.88
2021-09-01,Adwords,21,2,113,1.77
2021-09-01,Adwords,22,3,113,2.65
2021-09-01,Adwords,23,1,113,0.88
2021-09-01,Adwords,25,3,113,2.65
2021-09-01,Adwords,26,1,113,0.88
2021-09-01,Adwords,27,3,113,2.65
2021-09-01,Adwords,29,1,113,0.88
2021-09-01,Adwords,30,2,113,1.77
2021-09-01,Adwords,31,1,113,0.88
2021-09-01,Adwords,32,4,113,3.54
2021-09-01,Adwords,33,3,113,2.65
2021-09-01,Adwords,34,3,113,2.65
2021-09-01,Adwords,36,2,113,1.77
2021-09-01,Adwords,37,1,113,0.88
2021-09-01,Adwords,40,3,113,2.65
2021-09-01,Adwords,42,1,113,0.88
2021-09-01,Adwords,43,1,113,0.88
2021-09-01,Adwords,44,4,113,3.54
2021-09-01,Adwords,45,2,113,1.77
2021-09-01,Adwords,46,1,113,0.88
2021-09-01,Adwords,47,2,113,1.77
2021-09-01,Adwords,49,2,113,1.77
2021-09-01,Adwords,50,2,113,1.77
2021-09-01,Adwords,51,4,113,3.54
2021-09-01,Adwords,52,2,113,1.77
2021-09-01,Adwords,53,2,113,1.77
2021-09-01,Adwords,54,2,113,1.77
2021-09-01,Adwords,55,1,113,0.88
2021-09-01,Adwords,56,2,113,1.77
2021-09-01,Email,0,189,189,100.0
2021-09-01,Email,1,3,189,1.59
2021-09-01,Email,2,3,189,1.59
2021-09-01,Email,3,3,189,1.59
2021-09-01,Email,4,1,189,0.53
2021-09-01,Email,5,1,189,0.53
2021-09-01,Email,6,3,189,1.59
2021-09-01,Email,7,2,189,1.06
2021-09-01,Email,8,5,189,2.65
2021-09-01,Email,9,3,189,1.59
2021-09-01,Email,10,1,189,0.53
2021-09-01,Email,11,1,189,0.53
2021-09-01,Email,12,1,189,0.53
2021-09-01,Email,13,1,189,0.53
2021-09-01,Email,16,4,189,2.12
2021-09-01,Email,17,1,189,0.53
2021-09-01,Email,18,2,189,1.06
2021-09-01,Email,19,3,189,1.59
2021-09-01,Email,20,1,189,0.53
2021-09-01,Email,21,3,189,1.59
2021-09-01,Email,22,2,189,1.06
2021-09-01,Email,23,2,189,1.06
2021-09-01,Email,24,3,189,1.59
2021-09-01,Email,25,3,189,1.59
2021-09-01,Email,26,4,189,2.12
2021-09-01,Email,27,4,189,2.12
2021-09-01,Email,30,2,189,1.06
2021-09-01,Email,31,2,189,1.06
2021-09-01,Email,32,1,189,0.53
2021-09-01,Email,34,5,189,2.65
2021-09-01,Email,35,1,189,0.53
2021-09-01,Email,36,2,189,1.06
2021-09-01,Email,37,1,189,0.53
2021-09-01,Email,38,1,189,0.53
2021-09-01,Email,39,4,189,2.12
2021-09-01,Email,40,1,189,0.53
2021-09-01,Email,41,2,189,1.06
2021-09-01,Email,42,1,189,0.53
2021-09-01,Email,43,3,189,1.59
2021-09-01,Email,44,4,189,2.12
2021-09-01,Email,45,1,189,0.53
2021-09-01,Email,46,2,189,1.06
2021-09-01,Email,47,2,189,1.06
2021-09-01,Email,48,1,189,0.53
2021-09-01,Email,49,2,189,1.06
2021-09-01,Email,50,1,189,0.53
2021-09-01,Email,51,2,189,1.06
2021-09-01,Email,52,2,189,1.06
2021-09-01,Email,53,1,189,0.53
2021-09-01,Email,54,2,189,1.06
2021-09-01,Email,55,3,189,1.59
2021-09-01,Email,56,2,189,1.06
2021-09-01,Facebook,0,36,36,100.0
2021-09-01,Facebook,2,1,36,2.78
2021-09-01,Facebook,3,1,36,2.78
2021-09-01,Facebook,6,2,36,5.56
2021-09-01,Facebook,8,1,36,2.78
2021-09-01,Facebook,9,1,36,2.78
2021-09-01,Facebook,11,1,36,2.78
2021-09-01,Facebook,12,2,36,5.56
2021-09-01,Facebook,13,1,36,2.78
2021-09-01,Facebook,17,1,36,2.78
2021-09-01,Facebook,25,1,36,2.78
2021-09-01,Facebook,26,1,36,2.78
2021-09-01,Facebook,28,1,36,2.78
2021-09-01,Facebook,33,1,36,2.78
2021-09-01,Facebook,38,2,36,5.56
2021-09-01,Facebook,46,1,36,2.78
2021-09-01,Facebook,52,2,36,5.56
2021-09-01,Facebook,53,1,36,2.78
2021-09-01,Organic,0,23,23,100.0
2021-09-01,Organic,4,1,23,4.35
2021-09-01,Organic,5,1,23,4.35
2021-09-01,Organic,9,1,23,4.35
2021-09-01,Organic,19,2,23,8.7
2021-09-01,Organic,22,1,23,4.35
2021-09-01,Organic,27,2,23,8.7
2021-09-01,Organic,30,1,23,4.35
2021-09-01,Organic,35,1,23,4.35
2021-09-01,Organic,52,2,23,8.7
2021-09-01,Organic,55,1,23,4.35
2021-09-01,YouTube,0,36,36,100.0
2021-09-01,YouTube,5,2,36,5.56
2021-09-01,YouTube,6,1,36,2.78
2021-09-01,YouTube,9,1,36,2.78
2021-09-01,YouTube,13,1,36,2.78
2021-09-01,YouTube,14,3,36,8.33
2021-09-01,YouTube,16,1,36,2.78
2021-09-01,YouTube,17,1,36,2.78
2021-09-01,YouTube,19,1,36,2.78
2021-09-01,YouTube,22,1,36,2.78
2021-09-01,YouTube,27,1,36,2.78
2021-09-01,YouTube,30,1,36,2.78
2021-09-01,YouTube,32,1,36,2.78
2021-09-01,YouTube,33,1,36,2.78
2021-09-01,YouTube,34,1,36,2.78
2021-09-01,YouTube,35,2,36,5.56
2021-09-01,YouTube,37,2,36,5.56
2021-09-01,YouTube,38,1,36,2.78
2021-09-01,YouTube,44,2,36,5.56
2021-09-01,YouTube,46,1,36,2.78
2021-09-01,YouTube,47,2,36,5.56
2021-09-01,YouTube,48,1,36,2.78
2021-09-01,YouTube,52,1,36,2.78
2021-10-01,Adwords,0,125,125,100.0
2021-10-01,Adwords,2,1,125,0.8
2021-10-01,Adwords,3,3,125,2.4
2021-10-01,Adwords,4,1,125,0.8
2021-10-01,Adwords,7,1,125,0.8
2021-10-01,Adwords,9,1,125,0.8
2021-10-01,Adwords,10,3,125,2.4
2021-10-01,Adwords,11,7,125,5.6
2021-10-01,Adwords,12,4,125,3.2
2021-10-01,Adwords,13,3,125,2.4
2021-10-01,Adwords,15,6,125,4.8
2021-10-01,Adwords,17,2,125,1.6
2021-10-01,Adwords,18,1,125,0.8
2021-10-01,Adwords,19,2,125,1.6
2021-10-01,Adwords,20,3,125,2.4
2021-10-01,Adwords,22,2,125,1.6
2021-10-01,Adwords,24,1,125,0.8
2021-10-01,Adwords,25,3,125,2.4
2021-10-01,Adwords,26,2,125,1.6
2021-10-01,Adwords,27,2,125,1.6
2021-10-01,Adwords,28,2,125,1.6
2021-10-01,Adwords,29,1,125,0.8
2021-10-01,Adwords,30,3,125,2.4
2021-10-01,Adwords,31,2,125,1.6
2021-10-01,Adwords,33,3,125,2.4
2021-10-01,Adwords,36,3,125,2.4
2021-10-01,Adwords,38,1,125,0.8
2021-10-01,Adwords,40,4,125,3.2
2021-10-01,Adwords,41,1,125,0.8
2021-10-01,Adwords,42,2,125,1.6
2021-10-01,Adwords,43,1,125,0.8
2021-10-01,Adwords,44,2,125,1.6
2021-10-01,Adwords,46,3,125,2.4
2021-10-01,Adwords,47,2,125,1.6
2021-10-01,Adwords,48,2,125,1.6
2021-10-01,Adwords,49,2,125,1.6
2021-10-01,Adwords,50,1,125,0.8
2021-10-01,Adwords,51,2,125,1.6
2021-10-01,Adwords,52,3,125,2.4
2021-10-01,Adwords,53,1,125,0.8
2021-10-01,Adwords,54,3,125,2.4
2021-10-01,Email,0,179,179,100.0
2021-10-01,Email,1,4,179,2.23
2021-10-01,Email,2,1,179,0.56
2021-10-01,Email,3,2,179,1.12
2021-10-01,Email,4,2,179,1.12
2021-10-01,Email,5,1,179,0.56
2021-10-01,Email,6,1,179,0.56
2021-10-01,Email,7,3,179,1.68
2021-10-01,Email,8,5,179,2.79
2021-10-01,Email,9,3,179,1.68
2021-10-01,Email,10,1,179,0.56
2021-10-01,Email,11,3,179,1.68
2021-10-01,Email,12,1,179,0.56
2021-10-01,Email,13,2,179,1.12
2021-10-01,Email,14,4,179,2.23
2021-10-01,Email,15,3,179,1.68
2021-10-01,Email,16,2,179,1.12
2021-10-01,Email,17,2,179,1.12
2021-10-01,Email,18,2,179,1.12
2021-10-01,Email,19,2,179,1.12
2021-10-01,Email,20,1,179,0.56
2021-10-01,Email,22,1,179,0.56
2021-10-01,Email,24,4,179,2.23
2021-10-01,Email,26,4,179,2.23
2021-10-01,Email,27,4,179,2.23
2021-10-01,Email,28,1,179,0.56
2021-10-01,Email,29,3,179,1.68
2021-10-01,Email,30,5,179,2.79
2021-10-01,Email,31,3,179,1.68
2021-10-01,Email,32,1,179,0.56
2021-10-01,Email,33,3,179,1.68
2021-10-01,Email,34,4,179,2.23
2021-10-01,Email,35,1,179,0.56
2021-10-01,Email,37,3,179,1.68
2021-10-01,Email,38,4,179,2.23
2021-10-01,Email,39,4,179,2.23
2021-10-01,Email,40,2,179,1.12
2021-10-01,Email,42,3,179,1.68
2021-10-01,Email,44,3,179,1.68
2021-10-01,Email,45,3,179,1.68
2021-10-01,Email,46,1,179,0.56
2021-10-01,Email,47,4,179,2.23
2021-10-01,Email,48,1,179,0.56
2021-10-01,Email,49,1,179,0.56
2021-10-01,Email,50,1,179,0.56
2021-10-01,Email,51,1,179,0.56
2021-10-01,Email,52,1,179,0.56
2021-10-01,Email,53,1,179,0.56
2021-10-01,Email,54,3,179,1.68
2021-10-01,Email,55,3,179,1.68
2021-10-01,Facebook,0,42,42,100.0
2021-10-01,Facebook,2,1,42,2.38
2021-10-01,Facebook,10,1,42,2.38
2021-10-01,Facebook,12,1,42,2.38
2021-10-01,Facebook,13,1,42,2.38
2021-10-01,Facebook,21,1,42,2.38
2021-10-01,Facebook,28,1,42,2.38
2021-10-01,Facebook,34,2,42,4.76
2021-10-01,Facebook,35,1,42,2.38
2021-10-01,Facebook,47,2,42,4.76
2021-10-01,Facebook,48,2,42,4.76
2021-10-01,Facebook,50,1,42,2.38
2021-10-01,Facebook,54,1,42,2.38
2021-10-01,Facebook,55,1,42,2.38
2021-10-01,Organic,0,23,23,100.0
2021-10-01,Organic,16,1,23,4.35
2021-10-01,Organic,21,2,23,8.7
2021-10-01,Organic,24,1,23,4.35
2021-10-01,Organic,28,1,23,4.35
2021-10-01,Organic,35,1,23,4.35
2021-10-01,Organic,38,2,23,8.7
2021-10-01,Organic,41,1,23,4.35
2021-10-01,YouTube,0,37,37,100.0
2021-10-01,YouTube,2,1,37,2.7
2021-10-01,YouTube,3,1,37,2.7
2021-10-01,YouTube,6,1,37,2.7
2021-10-01,YouTube,8,1,37,2.7
2021-10-01,YouTube,9,1,37,2.7
2021-10-01,YouTube,11,2,37,5.41
2021-10-01,YouTube,14,2,37,5.41
2021-10-01,YouTube,16,2,37,5.41
2021-10-01,YouTube,17,1,37,2.7
2021-10-01,YouTube,20,1,37,2.7
2021-10-01,YouTube,21,2,37,5.41
2021-10-01,YouTube,25,1,37,2.7
2021-10-01,YouTube,31,1,37,2.7
2021-10-01,YouTube,32,1,37,2.7
2021-10-01,YouTube,35,1,37,2.7
2021-10-01,YouTube,37,1,37,2.7
2021-10-01,YouTube,50,1,37,2.7
2021-10-01,YouTube,51,1,37,2.7
2021-10-01,YouTube,53,1,37,2.7
2021-10-01,YouTube,54,1,37,2.7
2021-11-01,Adwords,0,113,113,100.0
2021-11-01,Adwords,1,2,113,1.77
2021-11-01,Adwords,2,4,113,3.54
2021-11-01,Adwords,3,1,113,0.88
2021-11-01,Adwords,4,2,113,1.77
2021-11-01,Adwords,5,1,113,0.88
2021-11-01,Adwords,6,1,113,0.88
2021-11-01,Adwords,7,2,113,1.77
2021-11-01,Adwords,11,1,113,0.88
2021-11-01,Adwords,14,1,113,0.88
2021-11-01,Adwords,17,1,113,0.88
2021-11-01,Adwords,18,3,113,2.65
2021-11-01,Adwords,20,3,113,2.65
2021-11-01,Adwords,21,2,113,1.77
2021-11-01,Adwords,23,1,113,0.88
2021-11-01,Adwords,25,2,113,1.77
2021-11-01,Adwords,27,1,113,0.88
2021-11-01,Adwords,29,6,113,5.31
2021-11-01,Adwords,30,2,113,1.77
2021-11-01,Adwords,32,2,113,1.77
2021-11-01,Adwords,33,3,113,2.65
2021-11-01,Adwords,34,3,113,2.65
2021-11-01,Adwords,35,1,113,0.88
2021-11-01,Adwords,36,3,113,2.65
2021-11-01,Adwords,37,1,113,0.88
2021-11-01,Adwords,40,2,113,1.77
2021-11-01,Adwords,44,4,113,3.54
2021-11-01,Adwords,46,1,113,0.88
2021-11-01,Adwords,47,1,113,0.88
2021-11-01,Adwords,48,4,113,3.54
2021-11-01,Adwords,50,4,113,3.54
2021-11-01,Adwords,51,1,113,0.88
2021-11-01,Adwords,52,1,113,0.88
